training_step, return
12437252,1170.0
12437987,805.0
12438731,605.0
12439532,570.0
12440247,515.0
12441959,1140.0
12443725,1520.0
12445337,1410.0
12446373,780.0
12448040,1155.0
12449512,1230.0
12450307,570.0
12451678,995.0
12453455,1385.0
12454135,525.0
12454923,600.0
12456482,1125.0
12458263,1400.0
12459046,545.0
12459847,545.0
12460624,750.0
12461687,740.0
12462253,610.0
12463705,960.0
12464490,570.0
12465304,600.0
12466235,545.0
12467843,1200.0
12469582,1400.0
12471300,1375.0
12472242,805.0
12473793,1150.0
12474740,540.0
12475593,575.0
12476300,605.0
12477169,575.0
12479026,1405.0
12479884,545.0
12480964,570.0
12481733,585.0
12482494,545.0
12484315,1760.0
12485262,545.0
12486136,770.0
12486969,545.0
12487819,540.0
12488452,410.0
12489986,1140.0
12491616,1125.0
12492350,550.0
12493083,575.0
12493980,525.0
12495553,1175.0
12497172,1230.0
12498758,1155.0
12499412,415.0
12500250,580.0
12501039,575.0
12501924,600.0
12502857,545.0
12503700,570.0
12505176,1230.0
12505825,385.0
12507424,1210.0
12508213,545.0
12508868,390.0
12509555,745.0
12510284,580.0
12511108,580.0
12512741,1145.0
12513637,715.0
12515221,1305.0
12516128,600.0
12517747,1145.0
12518965,690.0
12520843,1230.0
12521509,545.0
12522255,555.0
12524734,1865.0
12525536,605.0
12526870,900.0
12528523,1205.0
12530115,1775.0
12530844,525.0
12531738,600.0
12532557,575.0
12533526,540.0
12535194,1230.0
12535951,600.0
12536818,555.0
12538427,1230.0
12540162,1345.0
12540943,575.0
12542390,1205.0
12543257,600.0
12544210,545.0
12544847,500.0
12545815,575.0
12546737,575.0
12547659,750.0
12548498,730.0
12549276,485.0
12550176,600.0
12551543,1030.0
12552234,575.0
12553000,570.0
12554490,1430.0
12555278,805.0
12555851,390.0
12556768,600.0
12557589,510.0
12558540,575.0
12559682,600.0
12561383,1180.0
12562276,490.0
12564376,2040.0
12565097,575.0
12565940,805.0
12566700,575.0
12568206,1410.0
12569265,570.0
12570186,555.0
12571342,1025.0
12572826,1520.0
12574266,1230.0
12576088,1175.0
12576784,570.0
12578514,1200.0
12580002,1130.0
12580890,575.0
12581893,600.0
12582654,550.0
12583405,520.0
12585011,1235.0
12585659,600.0
12586561,600.0
12588238,1350.0
12588981,610.0
12590631,1630.0
12591559,800.0
12592480,580.0
12594211,1400.0
12595900,1345.0
12597187,820.0
12598151,600.0
12598936,570.0
12600643,1175.0
12601647,800.0
12602412,655.0
12603159,685.0
12603923,540.0
12604934,570.0
12605688,575.0
12606490,800.0
12608090,1235.0
12608878,450.0
12609708,555.0
12610386,545.0
12611160,600.0
12612825,1370.0
12613701,545.0
12614460,550.0
12616083,1205.0
12616846,715.0
12617570,470.0
12618211,575.0
12619075,540.0
12620659,1300.0
12622274,1355.0
12623211,570.0
12623952,605.0
12625523,1545.0
12626532,745.0
12627840,860.0
12628587,715.0
12630015,1010.0
12630884,805.0
12631766,745.0
12633135,1000.0
12634737,1400.0
12635458,545.0
12636255,495.0
12637997,1380.0
12638875,575.0
12639753,550.0
12640624,545.0
12641301,325.0
12642929,1320.0
12643770,715.0
12644682,570.0
12646357,1230.0
12647927,1090.0
12648742,600.0
12650229,1575.0
12651078,545.0
12652746,1200.0
12653492,575.0
12654246,440.0
12654964,740.0
12656542,1370.0
12657405,800.0
12658393,635.0
12658978,395.0
12660843,1400.0
12662350,1175.0
12663808,1155.0
12664652,605.0
12665563,540.0
12666447,600.0
12667321,545.0
12668105,540.0
12669621,995.0
12670347,495.0
12671177,605.0
12672939,1235.0
12674130,980.0
12675158,575.0
12676741,1430.0
12677484,555.0
12678314,725.0
12679193,540.0
12680118,600.0
12681038,600.0
12682441,1205.0
12683269,540.0
12684115,520.0
12685606,1230.0
12686405,555.0
12687310,545.0
12688054,570.0
12689100,695.0
12689920,600.0
12690657,515.0
12691430,545.0
12692078,575.0
12692799,545.0
12693657,800.0
12695517,1170.0
12696268,605.0
12697912,1530.0
12698709,470.0
12700286,1205.0
12700977,705.0
12701939,775.0
12703450,1155.0
12704793,930.0
12705620,800.0
12707420,1175.0
12709204,1230.0
12711056,1230.0
12712021,775.0
12712699,745.0
12713491,515.0
12714434,750.0
12715175,600.0
12716037,575.0
12716771,600.0
12718249,1175.0
12719508,985.0
12721169,1430.0
12722259,575.0
12723042,460.0
12724741,1175.0
12725670,545.0
12727215,910.0
12728749,1380.0
12729925,750.0
12730764,725.0
12731641,605.0
12732543,600.0
12733386,570.0
12734194,540.0
12734951,610.0
12735624,575.0
12736191,355.0
12737865,1235.0
12738563,555.0
12740128,1375.0
12741003,945.0
12741836,550.0
12742741,685.0
12744403,935.0
12745186,570.0
12746033,545.0
12746727,570.0
12747554,545.0
12749160,1175.0
12750028,550.0
12751597,1155.0
12752346,570.0
12753331,575.0
12754231,605.0
12755858,1170.0
12757649,1230.0
12759395,1175.0
12760237,600.0
12761003,605.0
12761695,540.0
12763237,1175.0
12764750,1200.0
12765319,505.0
12766109,570.0
12766910,525.0
12767723,605.0
12769324,1205.0
12770132,550.0
12770845,530.0
12772391,1400.0
12773376,570.0
12775108,1205.0
12776804,1150.0
12777483,515.0
12778238,740.0
12779172,575.0
12780848,1095.0
12781675,545.0
12782484,500.0
12783135,400.0
12784716,1175.0
12786705,1370.0
12787632,575.0
12788791,920.0
12789628,545.0
12791339,1430.0
12792967,975.0
12794768,1570.0
12795366,535.0
12796885,1110.0
12797675,575.0
12799222,1230.0
12800577,990.0
12802046,1070.0
12802918,575.0
12803799,660.0
12805397,1230.0
12806941,1200.0
12808676,1205.0
12810514,1175.0
12812109,1230.0
12813089,545.0
12813983,1000.0
12815448,1460.0
12816387,570.0
12817079,480.0
12817930,545.0
12818813,580.0
12819552,445.0
12821185,1205.0
12822738,1200.0
12824489,1055.0
12826287,1325.0
12827210,570.0
12828260,540.0
12829799,1205.0
12830658,495.0
12832259,1230.0
12834071,1300.0
12835460,1150.0
12836343,585.0
12837752,890.0
12838742,960.0
12840514,1175.0
12841266,605.0
12842585,765.0
12843576,775.0
12845267,1435.0
12846094,600.0
12848706,1860.0
12849549,580.0
12850548,605.0
12851585,745.0
12852665,775.0
12853402,565.0
12854288,575.0
12855289,745.0
12856183,785.0
12857457,1060.0
12858303,540.0
12860047,1145.0
12860780,550.0
12862212,1430.0
12863036,805.0
12864919,1290.0
12865939,460.0
12866832,600.0
12867653,480.0
12868555,800.0
12869215,760.0
12870598,1015.0
12871994,1105.0
12873733,1405.0
12875491,1605.0
12876277,605.0
12876980,545.0
12877754,575.0
12880640,2360.0
12882221,1115.0
12882955,715.0
12883658,740.0
12884517,600.0
12886096,1370.0
12886945,775.0
12889224,1730.0
12890017,430.0
12891730,1545.0
12892659,600.0
12893512,600.0
12894291,600.0
12896053,1370.0
12896996,540.0
12897687,465.0
12899397,1175.0
12901319,1600.0
12902927,1230.0
12903782,545.0
12905668,1160.0
12907271,1245.0
12908131,745.0
12909968,1380.0
12910685,575.0
12911682,685.0
12912532,605.0
12914341,1630.0
12914732,180.0
12915637,600.0
12917079,950.0
12918547,935.0
12919218,575.0
12920122,950.0
12921735,1155.0
12923114,1205.0
12924041,520.0
12924908,600.0
12925645,435.0
12926521,805.0
12928299,1070.0
12928902,535.0
12930618,1175.0
12931520,575.0
12933100,1205.0
12934676,1310.0
12936328,1155.0
12937223,605.0
12938337,855.0
12940086,1215.0
12941631,1170.0
12943395,1205.0
12944235,745.0
12945170,570.0
12945958,540.0
12946583,555.0
12947443,545.0
12948408,665.0
12949262,560.0
12950949,1230.0
12951778,550.0
12953428,1100.0
12954353,545.0
12955270,605.0
12956224,600.0
12957110,600.0
12959026,1400.0
12960553,1230.0
12961455,600.0
12962245,570.0
12963130,570.0
12963896,545.0
12965517,1375.0
12966677,940.0
12967347,535.0
12968036,545.0
12968929,570.0
12970469,1400.0
12971928,1150.0
12972514,285.0
12973197,510.0
12974479,1145.0
12975136,425.0
12976663,1230.0
12977507,550.0
12978604,510.0
12979355,545.0
12980159,800.0
12981785,1205.0
12983302,1185.0
12984157,675.0
12985929,1205.0
12987569,1630.0
12988746,600.0
12989561,575.0
12991184,1345.0
12992254,575.0
12993581,1100.0
12994279,575.0
12994993,545.0
12996699,1205.0
12997678,575.0
12999239,1200.0
13000068,745.0
13001050,600.0
13001931,600.0
13003550,1110.0
13004358,515.0
13005314,540.0
13006186,605.0
13006966,490.0
13007801,575.0
13009590,1205.0
13011316,1185.0
13012856,1080.0
13013782,570.0
13014531,805.0
13015340,555.0
13016263,545.0
13018053,1380.0
13018853,545.0
13020549,1570.0
13022181,1075.0
13023573,890.0
13024835,1015.0
13026471,1200.0
13027263,600.0
13027964,540.0
13029277,1175.0
13030958,1155.0
13033345,1810.0
13035012,1230.0
13035689,545.0
13037388,1230.0
13038409,775.0
13040061,1205.0
13040924,545.0
13041805,800.0
13042736,600.0
13044081,985.0
13044760,475.0
13046265,1100.0
13046912,540.0
13047562,570.0
13048640,575.0
13049483,785.0
13051291,1050.0
13052928,1585.0
13054605,1140.0
13056080,1175.0
13056948,775.0
13057669,525.0
13059281,1175.0
13060001,600.0
13061686,1170.0
13062405,540.0
13063210,545.0
13064680,1175.0
13065506,485.0
13066202,525.0
13066861,605.0
13068009,730.0
13068836,570.0
13070194,1115.0
13070963,705.0
13071963,510.0
13073489,1570.0
13075192,1430.0
13076123,740.0
13077476,950.0
13079012,1145.0
13079861,805.0
13080523,545.0
13081946,1160.0
13083636,1345.0
13085161,1320.0
13086132,545.0
13087897,1230.0
13088695,545.0
13090115,1230.0
13090911,490.0
13093509,1980.0
13094883,1155.0
13095606,495.0
13097471,1375.0
13098432,575.0
13100071,1230.0
13101679,1545.0
13102664,600.0
13103538,540.0
13104426,755.0
13105157,575.0
13105936,545.0
13106859,515.0
13107749,600.0
13109431,1545.0
13110221,555.0
13111002,575.0
13111771,485.0
13113533,1430.0
13115387,1130.0
13116305,570.0
13117031,570.0
13118809,1230.0
13120381,1200.0
13122445,1600.0
13123185,470.0
13124093,725.0
13124920,775.0
13127035,1465.0
13127901,800.0
13128972,740.0
13130831,1430.0
13131709,600.0
13132602,540.0
13134177,1200.0
13135040,750.0
13136824,1230.0
13137375,300.0
13138292,540.0
13139865,1145.0
13141321,1345.0
13142236,545.0
13143020,515.0
13143787,575.0
13145398,1290.0
13147053,1375.0
13147982,640.0
13148914,770.0
13149721,715.0
13151361,1145.0
13152728,1050.0
13153559,570.0
13154652,840.0
13156754,1510.0
13158063,1185.0
13158900,605.0
13161199,2230.0
13162064,600.0
13163770,1230.0
13164370,735.0
13165235,570.0
13165857,605.0
13166684,515.0
13167578,600.0
13168422,515.0
13169240,600.0
13169980,570.0
13170578,525.0
13172037,1165.0
13173750,1375.0
13174637,545.0
13175467,800.0
13177070,1350.0
13178006,800.0
13178827,470.0
13180304,1060.0
13181852,1400.0
13182879,520.0
13184474,1175.0
13185458,600.0
13186846,1150.0
13187936,820.0
13188879,575.0
13189929,600.0
13190783,575.0
13191484,545.0
13193069,1140.0
13194056,605.0
13194732,575.0
13195493,575.0
13197207,1205.0
13198949,1145.0
13199611,550.0
13200320,555.0
13201081,600.0
13201798,605.0
13202572,570.0
13203489,600.0
13204222,575.0
13205033,545.0
13205831,550.0
13207320,1205.0
13209025,1175.0
13209765,575.0
13210595,575.0
13211257,775.0
13212101,570.0
13213124,800.0
13214775,1580.0
13215720,605.0
13216540,570.0
13218231,1170.0
13219017,515.0
13219868,570.0
13221114,880.0
13221919,540.0
13222670,545.0
13223416,545.0
13224221,475.0
13224981,525.0
13225856,570.0
13226803,600.0
13227890,750.0
13228730,575.0
13229618,800.0
13230595,525.0
13231492,770.0
13232358,725.0
13233875,1185.0
13235379,1375.0
13237753,1535.0
13239149,1350.0
13239979,575.0
13241482,1205.0
13242947,1375.0
13243795,600.0
13244609,580.0
13246178,1115.0
13246999,570.0
13247772,600.0
13248590,575.0
13249967,950.0
13250884,510.0
13251698,500.0
13253213,1600.0
13254063,770.0
13254819,550.0
13255604,570.0
13257285,1545.0
13258135,745.0
13259081,920.0
13259901,575.0
13260630,570.0
13262205,1175.0
13262926,550.0
13263450,270.0
13265081,1630.0
13265898,600.0
13266780,575.0
13267464,535.0
13269131,1170.0
13269999,575.0
13270665,545.0
13271487,605.0
13272932,1355.0
13273717,545.0
13275131,1375.0
13275949,555.0
13276910,800.0
13277803,700.0
13278533,570.0
13279363,600.0
13280935,1375.0
13282098,1180.0
13283117,605.0
13284812,1345.0
13287307,2215.0
13289028,1125.0
13289962,570.0
13290814,775.0
13292340,1355.0
13293146,745.0
13294054,725.0
13294861,515.0
13296524,1575.0
13297389,575.0
13298907,1500.0
13299874,745.0
13301402,1205.0
13303501,1465.0
13305271,1175.0
13306047,545.0
13306736,630.0
13307478,545.0
13309010,1275.0
13310943,1205.0
13312221,875.0
13313936,1150.0
13314758,600.0
13315668,600.0
13316478,545.0
13317759,1065.0
13318585,520.0
13319301,545.0
13321013,1230.0
13321830,745.0
13322507,505.0
13323957,1330.0
13325508,1230.0
13326986,1185.0
13327666,745.0
13329022,1005.0
13329846,570.0
13330700,545.0
13331446,575.0
13332649,905.0
13333440,515.0
13334961,1180.0
13336580,1145.0
13337363,575.0
13338889,1205.0
13339572,745.0
13341005,970.0
13341927,545.0
13343542,1345.0
13344289,540.0
13345211,600.0
13345951,720.0
13346768,530.0
13348064,1375.0
13348817,515.0
13349577,605.0
13351311,1400.0
13352723,1180.0
13354166,1325.0
13355802,1075.0
13357121,860.0
13358598,1295.0
13359485,545.0
13360242,545.0
13361876,1175.0
13362689,605.0
13364252,1330.0
13365131,585.0
13366014,575.0
13366957,575.0
13368675,1175.0
13369667,605.0
13370611,770.0
13371302,755.0
13372013,605.0
13372994,570.0
13373881,515.0
13375469,1215.0
13377201,1400.0
13378879,1230.0
13379845,605.0
13381536,1430.0
13382278,545.0
13383063,545.0
13383914,570.0
13384943,545.0
13385891,600.0
13387393,975.0
13388236,695.0
13389461,1045.0
13390240,525.0
13391041,515.0
13392601,1545.0
13394392,1270.0
13395721,950.0
13396664,545.0
13397622,580.0
13399042,1400.0
13399985,570.0
13401711,1175.0
13402707,545.0
13403428,570.0
13404184,545.0
13405776,1375.0
13406563,545.0
13408212,1290.0
13409969,1370.0
13411583,1230.0
13412407,575.0
13414118,1200.0
13415681,1355.0
13417532,1375.0
13418295,515.0
13418978,600.0
13420596,1775.0
13421359,545.0
13422899,1090.0
13424381,1145.0
13425145,605.0
13425996,550.0
13426961,1000.0
13428626,1170.0
13430581,1405.0
13431275,545.0
13432859,1330.0
13433868,805.0
13434507,755.0
13435221,605.0
13436083,540.0
13437123,600.0
13438988,1400.0
13439848,545.0
13441199,970.0
13441774,440.0
13442452,545.0
13444350,1200.0
13446104,1145.0
13447667,1070.0
13449669,1430.0
13450638,775.0
13452294,1170.0
13453004,570.0
13453929,800.0
13455754,1605.0
13457276,1350.0
13457991,570.0
13458831,775.0
13459582,1000.0
13461222,1200.0
13462694,1040.0
13464032,665.0
13465658,1175.0
13466913,1200.0
13467804,575.0
13469225,1135.0
13470259,515.0
13471059,525.0
13472872,1230.0
13474454,1350.0
13475281,740.0
13476060,555.0
13476927,755.0
13478458,1175.0
13480076,1130.0
13481779,1170.0
13483227,1145.0
13484917,1175.0
13486262,1180.0
13487174,500.0
13488823,1340.0
13489623,605.0
13490212,350.0
13491207,570.0
13492040,600.0
13492894,545.0
13494592,1170.0
13496187,1230.0
13496832,510.0
13497658,800.0
13498501,575.0
13499776,600.0
13500666,600.0
13501480,600.0
13502269,610.0
13503009,980.0
13504062,515.0
13505586,1370.0
13506393,600.0
13507943,1330.0
13508790,555.0
13509569,545.0
13511353,1375.0
13512197,570.0
13512999,580.0
13513768,485.0
13515314,1400.0
13517093,1140.0
13518688,1145.0
13519439,575.0
13521219,1415.0
13523171,1600.0
13524014,575.0
13525543,1230.0
13526879,1120.0
13528559,1230.0
13530336,1405.0
13532149,1230.0
13534302,1385.0
13535465,800.0
13536168,570.0
13537606,1095.0
13538349,555.0
13539074,570.0
13539878,610.0
13540705,770.0
13542449,1345.0
13543165,605.0
13544482,1110.0
13545290,570.0
13547339,1345.0
13549155,1285.0
13550626,1175.0
13552446,1430.0
13553855,955.0
13555591,1550.0
13556370,545.0
13557306,540.0
13559192,1355.0
13560678,1375.0
13561394,555.0
13562715,865.0
13564279,1375.0
13565147,545.0
13566762,1230.0
13567611,700.0
13568357,570.0
13569172,575.0
13570992,1235.0
13571838,600.0
13572678,600.0
13573353,550.0
13574280,495.0
13576032,1175.0
13577544,1170.0
13579435,1175.0
13580327,600.0
13581870,1230.0
13583260,925.0
13584258,770.0
13584925,455.0
13586169,895.0
13587984,1155.0
13588656,485.0
13589461,575.0
13590432,570.0
13592430,1600.0
13594092,1180.0
13595799,1430.0
13596692,550.0
13597518,545.0
13599912,1535.0
13600899,580.0
13602561,1210.0
13603477,605.0
13605101,1230.0
13605992,575.0
13607639,1230.0
13608364,580.0
13609928,1150.0
13610904,665.0
13611664,575.0
13613276,1115.0
13614063,570.0
13614844,600.0
13615856,845.0
13616730,800.0
13618401,1200.0
13619882,1115.0
13621395,1435.0
13622174,745.0
13623939,1175.0
13625542,1400.0
13627319,1385.0
13628882,1800.0
13630606,1200.0
13631337,575.0
13633142,1260.0
13634102,800.0
13634887,585.0
13635694,585.0
13636624,575.0
13637517,545.0
13638272,520.0
13639765,1105.0
13641237,1205.0
13642100,600.0
13642891,715.0
13644441,1000.0
13646066,1365.0
13647070,800.0
13648658,1100.0
13649535,575.0
13651267,1175.0
13652034,570.0
13653577,1340.0
13654290,600.0
13655299,685.0
13656071,745.0
13657113,765.0
13657894,545.0
13659280,1080.0
13661011,1435.0
13662713,1075.0
13663572,540.0
13665287,1230.0
13666317,600.0
13667874,1230.0
13669417,1150.0
13670771,1420.0
13671638,575.0
13672309,755.0
13673537,945.0
13674466,970.0
13675763,900.0
13677439,1160.0
13678257,545.0
13678873,565.0
13679491,745.0
13681306,1350.0
13682843,1570.0
13684372,1145.0
13685287,600.0
13685972,775.0
13686725,725.0
13688288,1345.0
13689119,545.0
13689856,465.0
13690670,980.0
13692327,1435.0
13693900,1150.0
13694777,545.0
13695721,545.0
13696388,730.0
13698058,1150.0
13698917,580.0
13701222,2000.0
13702776,1230.0
13703737,600.0
13704687,575.0
13705963,1045.0
13706801,770.0
13708328,1230.0
13709142,460.0
13709866,570.0
13711334,1125.0
13713114,1145.0
13713915,515.0
13714582,525.0
13715500,955.0
13716335,800.0
13717304,600.0
13718065,600.0
13719585,1230.0
13720256,570.0
13721062,600.0
13721847,545.0
13722627,540.0
13723650,545.0
13724504,805.0
13725407,575.0
13726209,525.0
13726950,600.0
13727687,745.0
13728420,660.0
13729214,545.0
13729947,500.0
13730745,515.0
13732318,1405.0
13733262,540.0
13734837,1120.0
13736583,1400.0
13738215,1155.0
13738949,555.0
13739720,570.0
13740542,715.0
13741398,575.0
13742574,1080.0
13743238,600.0
13743685,255.0
13744411,550.0
13746033,1115.0
13746791,605.0
13748504,1235.0
13749038,395.0
13750028,575.0
13750867,515.0
13752789,1430.0
13754220,1230.0
13755741,1175.0
13757448,1430.0
13758903,1230.0
13760366,1430.0
13761973,1090.0
13763045,840.0
13764664,1205.0
13766331,1100.0
13768073,1375.0
13769449,1220.0
13770403,775.0
13772000,1170.0
13772785,485.0
13773624,715.0
13774916,1125.0
13775870,1000.0
13776577,525.0
13778088,1235.0
13779784,1180.0
13781284,1355.0
13781930,545.0
13782757,775.0
13783688,515.0
13784560,600.0
13785377,940.0
13786806,1150.0
13788414,1605.0
13789180,600.0
13790066,495.0
13791813,1210.0
13792569,550.0
13793432,490.0
13794776,880.0
13795561,525.0
13796725,875.0
13797481,545.0
13798356,745.0
13799251,540.0
13800176,570.0
13801807,1175.0
13802628,490.0
13803460,600.0
13805080,1175.0
13806254,1210.0
13807994,1200.0
13809209,900.0
13810871,1150.0
13811665,605.0
13812568,520.0
13813441,485.0
13815152,1400.0
13815837,545.0
13817629,1380.0
13819309,1405.0
13821402,1785.0
13823100,1200.0
13823907,575.0
13826133,1810.0
13826919,600.0
13827627,575.0
13829065,1100.0
13831525,1805.0
13832308,775.0
13833086,575.0
13834812,1630.0
13835898,570.0
13836615,775.0
13837427,575.0
13838144,485.0
13838959,485.0
13840096,770.0
13840888,570.0
13841778,570.0
13842528,600.0
13844398,1405.0
13846116,1145.0
13847745,1405.0
13848517,540.0
13850128,1175.0
13851707,1175.0
13853508,1205.0
13854395,790.0
13855385,605.0
13856927,1120.0
13857840,760.0
13859396,1235.0
13861229,1230.0
13862019,545.0
13862841,775.0
13864048,835.0
13865128,570.0
13866731,1200.0
13868518,1405.0
13870169,1205.0
13870970,580.0
13872548,1230.0
13873898,970.0
13875377,1075.0
13876309,575.0
13877186,575.0
13878720,1205.0
13880397,1315.0
13881230,570.0
13882178,780.0
13882990,555.0
